"Well_ID","time_bin","Depth_ft","Latitude","Longitude","DepthClass","Database","Result"
"USGS1005978","1990-2014",200,35.9466199,-119.5965128,"Deep","USGS",4025.6
"USGS1005979","1960-1989",NA,36.83828258,-120.5248978,"Unknown","USGS",6592
"USGS1005993","1960-1989",27.9,36.64661696,-120.3518298,"Shallow","USGS",21632
"USGS1006399","1922-1959",1202,35.01219047,-118.9664912,"Deep","USGS",1861
"USGS1006411","1960-1989",2000,35.0330247,-119.19761,"Deep","USGS",1292.8
"USGS1006425","1922-1959",1004,35.05052275,-119.0023257,"Deep","USGS",941.6
"USGS1006426","1922-1959",1120,35.04885807,-119.2917799,"Deep","USGS",2298
"USGS1006432","1922-1959",1201,35.05913415,-119.073439,"Deep","USGS",1383
"USGS1006436","1922-1959",NA,35.0613557,-118.9489904,"Unknown","USGS",277.44
"USGS1006438","1960-1989",1005,35.066911,-118.8439867,"Deep","USGS",289.92
"USGS1006440","1960-1989",1200,35.07468865,-118.9306564,"Deep","USGS",297
"USGS1006441","1922-1959",1029,35.0749664,-118.9003776,"Deep","USGS",221.96
"USGS1006450","1960-1989",24.9,35.07941109,-119.0376045,"Shallow","USGS",4217.6
"USGS1006451","1922-1959",1208,35.07968896,-119.051216,"Deep","USGS",822.1
"USGS1006452","1960-1989",19.3,35.083856,-119.1181626,"Shallow","USGS",902.4
"USGS1006455","1960-1989",520,35.09246597,-118.9792691,"Deep","USGS",1612.8
"USGS1006458","1960-1989",410,35.0941328,-119.0292708,"Deep","USGS",2272
"USGS1006460","1922-1959",702,35.09496668,-119.1001064,"Deep","USGS",1616
"USGS1006463","1922-1959",1000,35.10024344,-118.9059333,"Deep","USGS",252.7
"USGS1006466","1960-1989",17.4,35.10496607,-119.057605,"Shallow","USGS",7104
"USGS1006471","1960-1989",22.5,35.11329977,-119.1362186,"Shallow","USGS",10624
"USGS1006473","1960-1989",20.3,35.1219097,-119.0123257,"Shallow","USGS",3065.6
"USGS1006474","1960-1989",14.3,35.12218947,-119.3220583,"Shallow","USGS",3110.4
"USGS1006478","1960-1989",505,35.12913146,-118.8823214,"Deep","USGS",555
"USGS1006479","1960-1989",22.4,35.12968855,-119.1806643,"Shallow","USGS",5542.4
"USGS1006482","1960-1989",16.7,35.1366332,-119.2337215,"Shallow","USGS",2745.6
"USGS1006483","1960-1989",18.4,35.13663336,-119.2595558,"Shallow","USGS",3232
"USGS1006484","1960-1989",18.6,35.13746529,-119.0745498,"Shallow","USGS",2393.6
"USGS1006485","1960-1989",996,35.13802006,-118.8625985,"Deep","USGS",186.36
"USGS1006488","1960-1989",23.7,35.1496866,-118.998714,"Shallow","USGS",2297.6
"USGS1006489","1960-1989",24,35.1510756,-119.0201036,"Shallow","USGS",3880.8
"USGS1006491","1960-1989",18.5,35.15135376,-119.0709385,"Shallow","USGS",838.4
"USGS1006492","1960-1989",19,35.15191057,-119.2356659,"Shallow","USGS",27840
"USGS1006493","1960-1989",22,35.15246514,-119.1098286,"Shallow","USGS",3795.2
"USGS1006494","1960-1989",21,35.153299,-119.1817753,"Shallow","USGS",2144
"USGS1006498","1922-1959",884,35.15857499,-118.8512093,"Deep","USGS",605.5
"USGS1006500","1960-1989",410,35.15913067,-118.9351009,"Deep","USGS",253.44
"USGS1006506","1960-1989",23,35.1735751,-119.0395485,"Shallow","USGS",9920
"USGS1006513","1960-1989",17.7,35.1896873,-119.2359435,"Shallow","USGS",1702.4
"USGS1006515","1922-1959",250,35.1930211,-119.3948382,"Deep","USGS",4747.8
"USGS1006521","1922-1959",410,35.19357595,-119.2178873,"Deep","USGS",365.82
"USGS1006522","1960-1989",390,35.19774058,-118.8914884,"Deep","USGS",502.4
"USGS1006523","1960-1989",810,35.1991293,-118.8364867,"Deep","USGS",383.36
"USGS1006530","1960-1989",17.1,35.2091293,-118.9667684,"Shallow","USGS",439.04
"USGS1006538","1960-1989",500,35.21579826,-119.3853932,"Deep","USGS",4588.8
"USGS1006539","1960-1989",600,35.21607347,-118.9323229,"Deep","USGS",412.8
"USGS1006541","1960-1989",18.8,35.22246229,-118.9848244,"Shallow","USGS",646.4
"USGS1006548","1960-1989",300,35.233853,-119.2878894,"Deep","USGS",514
"USGS1006550","1960-1989",600,35.23551964,-119.293723,"Deep","USGS",1120
"USGS1006551","1960-1989",300,35.23662875,-119.0212143,"Deep","USGS",143.36
"USGS1006552","1960-1989",701,35.2369058,-118.7614847,"Deep","USGS",314.88
"USGS1006558","1960-1989",24,35.25190589,-118.9801019,"Shallow","USGS",1958.4
"USGS1006564","1960-1989",300,35.26023936,-119.035659,"Deep","USGS",268
"USGS1006565","1960-1989",300,35.2610734,-119.1289952,"Deep","USGS",199.04
"USGS1006567","1960-1989",380,35.26635156,-119.1884415,"Deep","USGS",168.32
"USGS1006572","1960-1989",555,35.2746827,-118.7709289,"Deep","USGS",327.68
"USGS1006585","1922-1959",654,35.29134919,-118.861209,"Deep","USGS",413.84
"USGS1006590","1960-1989",23.2,35.2957937,-118.9692676,"Shallow","USGS",684.8
"USGS1006594","1960-1989",790,35.29690716,-119.2990006,"Deep","USGS",177
"USGS1006595","1960-1989",240,35.29746199,-119.1898301,"Deep","USGS",192.14
"USGS1006598","1960-1989",500,35.30551685,-119.1284392,"Deep","USGS",125
"USGS1006602","1960-1989",300,35.30996039,-119.0337138,"Deep","USGS",768
"USGS1006606","1960-1989",600,35.3130161,-119.0601036,"Deep","USGS",197.76
"USGS1006613","1960-1989",562,35.32468185,-118.9106543,"Deep","USGS",334.08
"USGS1006616","1960-1989",500,35.3260708,-118.9739895,"Deep","USGS",181.76
"USGS1006621","1922-1959",335,35.32801514,-118.9325993,"Deep","USGS",2906
"USGS1006625","1922-1959",400,35.33357035,-118.7620385,"Shallow","USGS",290.86
"USGS1006627","1960-1989",23,35.3399593,-118.949544,"Shallow","USGS",973.1
"USGS1006634","1960-1989",1915,35.34579236,-118.7942615,"Deep","USGS",729.6
"USGS1006636","1922-1959",700,35.347459,-118.8037062,"Shallow","USGS",517.98
"USGS1006643","1960-1989",400,35.35357327,-119.4345608,"Deep","USGS",729.6
"USGS1006645","1960-1989",400,35.3541288,-119.434283,"Deep","USGS",766
"USGS1006653","1960-1989",648,35.36968366,-119.3506687,"Deep","USGS",111.96
"USGS1006656","1960-1989",362,35.3777395,-119.4403943,"Deep","USGS",602.24
"USGS1006661","1960-1989",384,35.39079286,-119.14705,"Deep","USGS",418.56
"USGS1006664","1960-1989",363,35.39218398,-119.5017854,"Deep","USGS",500.86
"USGS1006665","1960-1989",290,35.3988495,-119.306778,"Deep","USGS",177.28
"USGS1006666","1960-1989",NA,35.3999614,-119.4651173,"Unknown","USGS",264.32
"USGS1006668","1960-1989",300,35.40079195,-119.0739918,"Deep","USGS",656
"USGS1006669","1922-1959",600,35.4049578,-118.9928778,"Deep","USGS",190.24
"USGS1006674","1922-1959",405,35.4224574,-118.9287088,"Shallow","USGS",269.46
"USGS1006675","1960-1989",15.5,35.42801618,-119.4198377,"Shallow","USGS",2585.6
"USGS1006676","1960-1989",409,35.43162644,-119.2803879,"Deep","USGS",151.68
"USGS1006677","1960-1989",200,35.4341238,-118.9387089,"Shallow","USGS",286.72
"USGS1006681","1960-1989",13.4,35.4413505,-119.5815113,"Shallow","USGS",2016
"USGS1006682","1960-1989",350,35.4419029,-119.1559388,"Deep","USGS",534.4
"USGS1006683","1960-1989",346,35.44245945,-119.2623316,"Deep","USGS",363.52
"USGS1006686","1960-1989",510,35.45746016,-119.4398383,"Deep","USGS",273.92
"USGS1006689","1960-1989",17.8,35.4641267,-119.4437273,"Shallow","USGS",593.92
"USGS1006691","1960-1989",870,35.46801254,-119.0670463,"Deep","USGS",222.08
"USGS1006695","1960-1989",21,35.48523877,-119.5967899,"Shallow","USGS",3110
"USGS1006705","1960-1989",712,35.49995827,-119.2714983,"Deep","USGS",333.96
"USGS1006713","1922-1959",400,35.50745887,-119.3867805,"Deep","USGS",133.48
"USGS1006714","1960-1989",510,35.5096819,-119.515119,"Deep","USGS",3155.2
"USGS1006721","1922-1959",420,35.5130141,-119.3512236,"Deep","USGS",207.66
"USGS1006725","1922-1959",233,35.5135696,-119.3456678,"Deep","USGS",404.82
"USGS1006733","1960-1989",19,35.5219036,-119.4748395,"Shallow","USGS",1267.2
"USGS1006735","1922-1959",NA,35.52440168,-119.2037179,"Unknown","USGS",659.2
"USGS1006739","1960-1989",12.6,35.52829388,-119.6190132,"Shallow","USGS",1340
"USGS1006743","1922-1959",455,35.5288487,-119.5548433,"Deep","USGS",710.3
"USGS1006751","1960-1989",891,35.539678,-119.0770464,"Deep","USGS",943.3
"USGS1006766","1960-1989",984,35.55690208,-119.3278895,"Deep","USGS",142.72
"USGS1006769","1922-1959",866,35.55801236,-119.2184408,"Deep","USGS",262.6
"USGS1006772","1960-1989",15.7,35.55801445,-119.5103967,"Shallow","USGS",1356.8
"USGS1006775","1960-1989",20.6,35.56190465,-119.6331804,"Shallow","USGS",7263
"USGS1006776","1960-1989",800,35.56440215,-119.357335,"Deep","USGS",567.04
"USGS1006781","1960-1989",20.8,35.56940395,-119.5804,"Shallow","USGS",6491.2
"USGS1006785","1960-1989",15.92,35.57357099,-119.6187353,"Shallow","USGS",2240
"USGS1006790","1960-1989",20.5,35.583292,-119.5278976,"Shallow","USGS",985
"USGS1006792","1960-1989",18.7,35.58634816,-119.5823446,"Shallow","USGS",5342
"USGS1006793","1960-1989",976,35.5866215,-119.0453785,"Deep","USGS",181.76
"USGS1006794","1960-1989",18,35.58662675,-119.653459,"Shallow","USGS",20686
"USGS1006798","1960-1989",19,35.587458,-119.4565057,"Shallow","USGS",768
"USGS1006801","1922-1959",455,35.59412529,-119.5365091,"Deep","USGS",535.6
"USGS1006805","1960-1989",400,35.5955116,-119.2053848,"Deep","USGS",157.44
"USGS1006806","1960-1989",818,35.5985684,-119.385114,"Deep","USGS",280.32
"USGS1006818","1922-1959",864,35.60217808,-119.1956622,"Deep","USGS",128.62
"USGS1006822","1922-1959",1266,35.60301069,-119.1067698,"Deep","USGS",173.2
"USGS1006823","1960-1989",510,35.60912419,-119.4381717,"Deep","USGS",569.5
"USGS1006825","1960-1989",14.3,35.60968155,-119.6170684,"Shallow","USGS",6230
"USGS1006831","1960-1989",17.9,35.6163478,-119.5912339,"Shallow","USGS",9280
"USGS1006833","1922-1959",605,35.61662479,-119.523453,"Deep","USGS",53
"USGS1006836","1960-1989",19,35.6174597,-119.6587369,"Shallow","USGS",4550.4
"USGS1006842","1960-1989",22,35.6307921,-119.5981786,"Shallow","USGS",3770
"USGS1006845","1922-1959",363,35.6324623,-119.8856906,"Shallow","USGS",2336.6
"USGS1006849","1922-1959",503,35.6377358,-119.544565,"Deep","USGS",247
"USGS1006851","1960-1989",300,35.6452334,-119.2681652,"Deep","USGS",186
"USGS1006859","1922-1959",453,35.65190194,-119.5176195,"Deep","USGS",8750
"USGS1006861","1960-1989",14.4,35.65912526,-119.6156793,"Shallow","USGS",793.6
"USGS1006865","1960-1989",17.8,35.6596815,-119.6723484,"Shallow","USGS",18242
"USGS1006866","1960-1989",23.5,35.65968197,-119.7101278,"Shallow","USGS",9968
"USGS1006870","1922-1959",225,35.66663104,-120.0740306,"Shallow","USGS",1143.6
"USGS1006871","1960-1989",401,35.66773259,-119.2051072,"Deep","USGS",1381
"USGS1006878","1960-1989",17.5,35.6741237,-119.509008,"Shallow","USGS",1612.8
"USGS1006879","1922-1959",240,35.6744018,-119.5351203,"Deep","USGS",365.5
"USGS1006885","1960-1989",1204,35.6835648,-119.0689907,"Deep","USGS",417.28
"USGS1006886","1960-1989",1380,35.68523249,-119.2373307,"Deep","USGS",135
"USGS1006888","1960-1989",17.5,35.68884776,-119.6723482,"Shallow","USGS",1964.8
"USGS1006892","1960-1989",19.69,35.6885695,-119.6351244,"Shallow","USGS",729.6
"USGS1006896","1960-1989",225,35.70273919,-119.903468,"Shallow","USGS",2892.8
"USGS1006897","1960-1989",16.68,35.70301528,-119.7551292,"Shallow","USGS",17408
"USGS1006899","1960-1989",18.8,35.70329267,-119.7245724,"Shallow","USGS",9344
"USGS1006900","1960-1989",316,35.7032947,-119.903468,"Deep","USGS",2342.4
"USGS1006906","1960-1989",18.7,35.71523509,-119.5803999,"Shallow","USGS",20736
"USGS1006910","1960-1989",400,35.71745658,-119.5262312,"Deep","USGS",277.12
"USGS1006912","1960-1989",18.4,35.71773637,-119.6817928,"Shallow","USGS",28096
"USGS1006913","1960-1989",15,35.7180149,-119.7423507,"Shallow","USGS",10560
"USGS1006914","1922-1959",540,35.7182882,-119.333168,"Deep","USGS",129.16
"USGS1006920","1960-1989",351,35.72162065,-119.222608,"Deep","USGS",1894.4
"USGS1006928","1960-1989",71,35.72996039,-119.8501324,"Shallow","USGS",6310.4
"USGS1006929","1960-1989",114,35.73023817,-119.8501324,"Shallow","USGS",1843.2
"USGS1006930","1960-1989",271,35.7305154,-119.800686,"Deep","USGS",2444.8
"USGS1006931","1960-1989",226,35.73051594,-119.8501324,"Shallow","USGS",2246.4
"USGS1006932","1960-1989",152,35.7307937,-119.8501324,"Shallow","USGS",3091.2
"USGS1006935","1960-1989",15.4,35.73190414,-119.7884634,"Shallow","USGS",2438.4
"USGS1006938","1960-1989",20,35.73273577,-119.652347,"Shallow","USGS",1100
"USGS1006939","1922-1959",501,35.73412804,-119.9468026,"Deep","USGS",3190.6
"USGS1006941","1922-1959",1002,35.7374537,-119.2234414,"Deep","USGS",306
"USGS1006943","1960-1989",850,35.73967804,-119.4912299,"Deep","USGS",136.96
"USGS1006945","1922-1959",197,35.7421761,-119.267332,"Deep","USGS",608.4
"USGS1006946","1960-1989",1000,35.74300905,-119.1964959,"Deep","USGS",364.8
"USGS1006948","1922-1959",700,35.7413417,-119.0495456,"Shallow","USGS",328.74
"USGS1006958","1960-1989",17.1,35.75356974,-119.7259609,"Shallow","USGS",23168
"USGS1006963","1960-1989",55,35.75968148,-119.796519,"Shallow","USGS",6091
"USGS1006964","1960-1989",23.7,35.75995925,-119.796519,"Shallow","USGS",2424.8
"USGS1006965","1960-1989",105,35.760237,-119.796519,"Shallow","USGS",4064
"USGS1006966","1960-1989",224,35.76051479,-119.796519,"Deep","USGS",2643.2
"USGS1006969","1922-1959",600,35.76134397,-119.4367834,"Deep","USGS",119.54
"USGS1006972","1922-1959",1051,35.76523865,-119.9723586,"Deep","USGS",3752.2
"USGS1006980","1960-1989",18.51,35.77523515,-119.6676254,"Shallow","USGS",12294
"USGS1006983","1960-1989",83.2,35.7757917,-119.7520729,"Shallow","USGS",39424
"USGS1006984","1960-1989",53.3,35.7757917,-119.7520729,"Shallow","USGS",55552
"USGS1006985","1960-1989",23.1,35.7757917,-119.7520729,"Shallow","USGS",65920
"USGS1006988","1990-2014",25,35.77718086,-119.7831851,"Shallow","USGS",3161.6
"USGS1006989","1990-2014",58,35.77718086,-119.7831851,"Shallow","USGS",13696
"USGS1006990","1990-2014",103,35.77718086,-119.7831851,"Shallow","USGS",3667.2
"USGS1006991","1990-2014",206,35.77718086,-119.7831851,"Deep","USGS",3488
"USGS1006995","1960-1989",1002,35.77856474,-119.2414978,"Deep","USGS",286.08
"USGS1006998","1990-2014",25,35.78162436,-119.7070713,"Shallow","USGS",39552
"USGS1006999","1990-2014",60,35.78162436,-119.7070713,"Shallow","USGS",24192
"USGS1007000","1990-2014",105,35.78162436,-119.7070713,"Shallow","USGS",40768
"USGS1007001","1990-2014",200,35.78162436,-119.7070713,"Deep","USGS",23168
"USGS1007012","1960-1989",1140,35.79439696,-118.972876,"Deep","USGS",343.04
"USGS1007017","1960-1989",600,35.79773244,-119.4287278,"Deep","USGS",154.88
"USGS1007021","1960-1989",1300,35.80495438,-119.383726,"Deep","USGS",294
"USGS1007027","1960-1989",1000,35.8193982,-119.2609432,"Deep","USGS",344.32
"USGS1007033","1960-1989",310,35.8296762,-119.312612,"Deep","USGS",157.44
"USGS1007035","1960-1989",800,35.8310647,-119.2128858,"Deep","USGS",128
"USGS1007039","1960-1989",1000,35.8352306,-119.044268,"Deep","USGS",337.28
"USGS1007048","1922-1959",100,35.8627306,-119.03399,"Shallow","USGS",201.84
"USGS1007053","1960-1989",18.2,35.86939847,-119.4876198,"Shallow","USGS",29312
"USGS1007063","1960-1989",1500,35.88689825,-119.4467848,"Deep","USGS",224.64
"USGS1007065","1990-2014",58,35.8880095,-119.5342883,"Deep","USGS",4819.2
"USGS1007066","1990-2014",98,35.8880095,-119.5342883,"Deep","USGS",3456
"USGS1007067","1990-2014",20,35.8880095,-119.5342883,"Shallow","USGS",16896
"USGS1007068","1960-1989",21.9,35.8880095,-119.5351216,"Shallow","USGS",30400
"USGS1007068","1990-2014",21.9,35.8880095,-119.5351216,"Shallow","USGS",28224
"USGS1007071","1960-1989",1341,35.8941196,-119.048713,"Deep","USGS",442.24
"USGS1007074","1960-1989",1249,35.89773084,-119.0720472,"Deep","USGS",450.56
"USGS1007080","1960-1989",20.35,35.90106475,-119.4548409,"Shallow","USGS",21056
"USGS1007083","1960-1989",706,35.90328627,-119.0439906,"Deep","USGS",363.12
"USGS1007085","1960-1989",242,35.90606857,-120.0584706,"Deep","USGS",1158.4
"USGS1007089","1922-1959",250,35.914676,-119.3126125,"Deep","USGS",376.2
"USGS1007092","1990-2014",54,35.92384219,-119.4828979,"Deep","USGS",38400
"USGS1007093","1990-2014",96,35.92384219,-119.4828979,"Deep","USGS",19904
"USGS1007094","1990-2014",201,35.92384219,-119.4828979,"Deep","USGS",812.8
"USGS1007096","1960-1989",20.7,35.92495329,-119.4820645,"Shallow","USGS",36544
"USGS1007096","1990-2014",20.7,35.92495329,-119.4820645,"Shallow","USGS",36352
"USGS1007100","1960-1989",22.4,35.9338431,-119.7767957,"Shallow","USGS",6601.2
"USGS1007102","1960-1989",19.85,35.93439839,-119.718183,"Shallow","USGS",7296
"USGS1007105","1960-1989",22.05,35.9393976,-119.5367888,"Shallow","USGS",11264
"USGS1007107","1960-1989",708,35.94217595,-119.1978856,"Deep","USGS",178
"USGS1007115","1990-2014",29,35.9466199,-119.5965128,"Shallow","USGS",8704
"USGS1007116","1990-2014",53,35.9466199,-119.5965128,"Deep","USGS",4940.8
"USGS1007118","1960-1989",20.4,35.94911996,-119.6287359,"Shallow","USGS",6720
"USGS1007123","1960-1989",190,35.9599535,-119.143717,"Shallow","USGS",273
"USGS1007125","1960-1989",22,35.9618984,-119.8792982,"Shallow","USGS",16576
"USGS1007131","1960-1989",19.8,35.96439728,-119.5715122,"Shallow","USGS",2694.4
"USGS1007132","1960-1989",813,35.9646781,-120.0793038,"Deep","USGS",1049.6
"USGS1007141","1960-1989",21.6,35.97800837,-119.6981825,"Shallow","USGS",8963
"USGS1007143","1960-1989",20.05,35.9827313,-119.9181878,"Shallow","USGS",14464
"USGS1007144","1960-1989",20.61,35.9846747,-119.482065,"Shallow","USGS",1548.8
"USGS1007146","1960-1989",495,35.9899554,-120.0965262,"Deep","USGS",883.2
"USGS1007148","1960-1989",300,35.99273114,-119.9492995,"Deep","USGS",1222.4
"USGS1007151","1960-1989",19.7,35.9938412,-119.5720679,"Shallow","USGS",2190
"USGS1007154","1960-1989",700,36.00717537,-119.9606886,"Deep","USGS",524.8
"USGS1007155","1960-1989",20.6,36.01328598,-119.8531863,"Shallow","USGS",8064
"USGS1007157","1960-1989",20.55,36.02078536,-119.5717903,"Shallow","USGS",955
"USGS1007158","1960-1989",20.2,36.02078544,-119.7504063,"Shallow","USGS",4643.8
"USGS1007159","1960-1989",20.2,36.02106319,-119.7017939,"Shallow","USGS",4466
"USGS1007160","1960-1989",510,36.02134245,-119.1976082,"Deep","USGS",241.28
"USGS1007161","1960-1989",22.9,36.02134095,-119.6584594,"Shallow","USGS",1397.2
"USGS1007162","1960-1989",22.8,36.0216187,-119.6076247,"Shallow","USGS",1880
"USGS1007163","1960-1989",17.88,36.0232853,-119.5187333,"Shallow","USGS",1400
"USGS1007165","1960-1989",19.34,36.02995284,-119.914299,"Shallow","USGS",8192
"USGS1007166","1960-1989",285,36.03634245,-119.2589996,"Deep","USGS",215.68
"USGS1007170","1960-1989",165,36.05078508,-119.5184557,"Deep","USGS",1606.4
"USGS1007171","1960-1989",20,36.0507863,-119.9576336,"Shallow","USGS",16640
"USGS1007172","1960-1989",288,36.0507857,-119.4087287,"Deep","USGS",197
"USGS1007176","1960-1989",19.8,36.05689695,-119.8784652,"Shallow","USGS",11520
"USGS1007178","1960-1989",400,36.05884174,-119.1470508,"Deep","USGS",290.56
"USGS1007179","1960-1989",480,36.0613418,-119.309002,"Deep","USGS",165.76
"USGS1007182","1960-1989",21.2,36.07828486,-119.5723463,"Shallow","USGS",846
"USGS1007183","1960-1989",21.6,36.07911844,-119.7848522,"Shallow","USGS",7703
"USGS1007184","1960-1989",22.5,36.0793964,-119.8131862,"Shallow","USGS",8186
"USGS1007185","1960-1989",NA,36.0799527,-119.9312446,"Unknown","USGS",49152
"USGS1007186","1960-1989",NA,36.08023084,-119.9851347,"Unknown","USGS",2694.4
"USGS1007190","1960-1989",17.7,36.0891181,-119.644015,"Shallow","USGS",5676.8
"USGS1007192","1960-1989",18.62,36.0924523,-119.8787435,"Shallow","USGS",11968
"USGS1007194","1960-1989",20.45,36.0941192,-119.9159666,"Shallow","USGS",37888
"USGS1007195","1960-1989",18,36.0943972,-119.949023,"Shallow","USGS",3763.2
"USGS1007196","1960-1989",20,36.09439747,-119.985135,"Shallow","USGS",665.6
"USGS1007198","1960-1989",NA,36.0946754,-120.0079133,"Unknown","USGS",2323.2
"USGS1007201","1960-1989",770,36.10162066,-120.0940273,"Deep","USGS",748.8
"USGS1007203","1960-1989",20.03,36.10550685,-119.5990139,"Shallow","USGS",2406.4
"USGS1007210","1960-1989",22.82,36.11161826,-119.7976306,"Shallow","USGS",8360
"USGS1007212","1960-1989",1288,36.1163427,-120.0929163,"Deep","USGS",788.1
"USGS1007216","1960-1989",304,36.11995246,-119.2645559,"Deep","USGS",485.76
"USGS1007225","1960-1989",19.6,36.13106218,-119.6709606,"Shallow","USGS",1320
"USGS1007226","1960-1989",152,36.1327288,-119.5631797,"Deep","USGS",540
"USGS1007230","1960-1989",17.97,36.13717424,-119.8754106,"Shallow","USGS",9920
"USGS1007238","1960-1989",20,36.1380078,-119.9062448,"Shallow","USGS",7552
"USGS1007239","1960-1989",17,36.13800796,-119.924023,"Shallow","USGS",3468.8
"USGS1007244","1960-1989",16.2,36.13883989,-119.5865137,"Shallow","USGS",2010
"USGS1007248","1960-1989",500,36.14773095,-120.0304148,"Deep","USGS",1080
"USGS1007249","1960-1989",19.6,36.14022877,-119.6454044,"Shallow","USGS",3155.2
"USGS1007254","1960-1989",NA,36.1521744,-119.9062449,"Unknown","USGS",16768
"USGS1007262","1960-1989",1533,36.1557878,-120.2773675,"Deep","USGS",1593.6
"USGS1007263","1960-1989",1888,36.157177,-120.3118138,"Deep","USGS",1401.6
"USGS1007271","1960-1989",20.5,36.1652294,-119.8517993,"Shallow","USGS",17664
"USGS1007275","1960-1989",30,36.16689705,-119.9604132,"Shallow","USGS",1996.8
"USGS1007276","1960-1989",16.9,36.16717369,-119.834021,"Shallow","USGS",5049.6
"USGS1007295","1960-1989",17.2,36.18161726,-119.7442966,"Shallow","USGS",5990.4
"USGS1007300","1960-1989",NA,36.18300658,-119.7984648,"Unknown","USGS",5090
"USGS1007305","1960-1989",20,36.18911849,-119.887356,"Shallow","USGS",4185.6
"USGS1007306","1960-1989",17.7,36.1893954,-119.798187,"Shallow","USGS",6233.6
"USGS1007307","1960-1989",21.15,36.18939608,-119.8681889,"Shallow","USGS",25920
"USGS1007309","1960-1989",NA,36.1896736,-119.8445772,"Unknown","USGS",1619.2
"USGS1007313","1960-1989",19.8,36.1943949,-119.70874,"Shallow","USGS",3488
"USGS1007315","1960-1989",20,36.1957853,-119.9054122,"Shallow","USGS",2310.4
"USGS1007321","1960-1989",19.72,36.19661715,-119.645127,"Shallow","USGS",1587.2
"USGS1007322","1960-1989",16.8,36.1968955,-119.8162432,"Shallow","USGS",8384
"USGS1007324","1922-1959",2150,36.20328629,-120.1123625,"Deep","USGS",1060.6
"USGS1007326","1960-1989",NA,36.20384,-119.8276324,"Unknown","USGS",15296
"USGS1007327","1960-1989",15.35,36.2088397,-119.7981873,"Shallow","USGS",10752
"USGS1007331","1960-1989",NA,36.2110617,-119.7798535,"Unknown","USGS",1849.6
"USGS1007332","1922-1959",2134,36.21106398,-120.0476385,"Deep","USGS",863.7
"USGS1007337","1960-1989",360,36.2138398,-119.1531628,"Deep","USGS",304.64
"USGS1007340","1960-1989",185,36.21828415,-119.1362176,"Deep","USGS",869.9
"USGS1007343","1960-1989",702,36.22411755,-119.3365042,"Deep","USGS",111.36
"USGS1007344","1960-1989",180,36.2243953,-119.1717747,"Deep","USGS",646.4
"USGS1007345","1960-1989",NA,36.2260629,-119.9045792,"Unknown","USGS",2188.8
"USGS1007347","1960-1989",182,36.22661768,-119.2915022,"Deep","USGS",383
"USGS1007349","1960-1989",NA,36.22661886,-119.9412469,"Unknown","USGS",11392
"USGS1007359","1960-1989",21.53,36.2371723,-119.709296,"Shallow","USGS",1113.6
"USGS1007360","1960-1989",16.52,36.23745098,-119.8342997,"Shallow","USGS",502
"USGS1007361","1960-1989",17.72,36.23995037,-119.7806871,"Shallow","USGS",197.12
"USGS1007362","1960-1989",525,36.23995057,-119.799021,"Deep","USGS",330.24
"USGS1007363","1960-1989",11.7,36.2402285,-119.8159659,"Shallow","USGS",29824
"USGS1007365","1960-1989",NA,36.24106205,-119.8337442,"Unknown","USGS",7744
"USGS1007366","1960-1989",20,36.24106345,-119.9595809,"Shallow","USGS",3091.2
"USGS1007373","1960-1989",835,36.2435614,-119.7787427,"Deep","USGS",336.64
"USGS1007378","1922-1959",2015,36.25022996,-120.178476,"Deep","USGS",1891.2
"USGS1007380","1960-1989",NA,36.2549516,-119.9048575,"Unknown","USGS",3520
"USGS1007382","1960-1989",NA,36.25550738,-119.922358,"Unknown","USGS",1913.6
"USGS1007393","1960-1989",450,36.26411687,-119.0967717,"Deep","USGS",1062.4
"USGS1007398","1960-1989",14.8,36.2691169,-119.7812433,"Shallow","USGS",832
"USGS1007400","1960-1989",15.2,36.2693944,-119.7092966,"Shallow","USGS",392.32
"USGS1007402","1960-1989",NA,36.26967316,-119.8506897,"Unknown","USGS",2528
"USGS1007404","1960-1989",15,36.2699511,-119.8695792,"Shallow","USGS",4236.8
"USGS1007409","1922-1959",2130,36.2705078,-120.084863,"Deep","USGS",897.9
"USGS1007410","1960-1989",NA,36.2768955,-119.8693016,"Unknown","USGS",11200
"USGS1007413","1960-1989",12.9,36.2841167,-119.7634653,"Shallow","USGS",811.6
"USGS1007414","1960-1989",20,36.28439626,-119.9595822,"Shallow","USGS",3897.6
"USGS1007422","1960-1989",300,36.28772786,-119.636239,"Deep","USGS",261.76
"USGS1007428","1960-1989",20,36.2988408,-120.012362,"Shallow","USGS",2464
"USGS1007431","1960-1989",20,36.29911856,-119.9956949,"Shallow","USGS",966.4
"USGS1007441","1960-1989",NA,36.31161705,-119.8109674,"Unknown","USGS",371.84
"USGS1007442","1960-1989",510,36.31217266,-119.4217866,"Deep","USGS",602.24
"USGS1007448","1960-1989",NA,36.31328375,-119.8162454,"Unknown","USGS",490.88
"USGS1007449","1960-1989",20.4,36.31328375,-119.816801,"Shallow","USGS",180.16
"USGS1007454","1960-1989",14.9,36.3138399,-119.9043037,"Shallow","USGS",5523.2
"USGS1007458","1960-1989",203,36.31467225,-119.707353,"Deep","USGS",163.2
"USGS1007461","1960-1989",1330,36.3188389,-119.7079087,"Deep","USGS",275.2
"USGS1007465","1960-1989",1014,36.3232845,-119.9476387,"Deep","USGS",564
